institution_id,name,type,address,postcode,state,lat,lon,precision,lga_name,accreditation_level
Melbourne_Orthodox_Jewish_Community_Centre,Melbourne Orthodox Jewish Community Centre,cop,,3163,VIC,-37.896497,145.057237,postcode_centroid,Glen Eira,
Melbourne_Orthodox_Jewish_Community_Centre,Melbourne Orthodox Jewish Community Centre,cop,,3182,VIC,-37.865322,144.979478,postcode_centroid,Port Phillip,
Kaiga_Tuvalu_Victoria_Community_Incorporated,Kaiga Tuvalu Victoria Community Incorporated,cop,,3337,VIC,-37.65724033,144.5462424,postcode_centroid,Macedon Ranges,
River_Nile_Learning_Centre_Incorporated,River Nile Learning Centre Incorporated,cop,,3000,VIC,-37.81443733,144.9825846,postcode_centroid,Melbourne,
Help_-_Himalayan_Youth_Foundation,Help - Himalayan Youth Foundation,cop,,3046,VIC,-37.706578,144.927968,postcode_centroid,Moreland,
Help_-_Himalayan_Youth_Foundation,Help - Himalayan Youth Foundation,cop,,3043,VIC,-37.691916,144.888368,postcode_centroid,Brimbank,
Help_-_Himalayan_Youth_Foundation,Help - Himalayan Youth Foundation,cop,,3024,VIC,-37.75045631,144.649936,postcode_centroid,Melton,
Alevi_Community_Council_of_Australia,Alevi Community Council of Australia,cop,,3056,VIC,-37.766292,144.960108,postcode_centroid,Moreland,
Chabad_of_Rara,Chabad of Rara,cop,,2482,NSW,-28.550693744578524,153.4771830263596,postcode_centroid,Byron,
Chabad_of_Rara,Chabad of Rara,cop,,3161,VIC,-37.868748294540055,145.0097969382859,postcode_centroid,South Yarra,
Chabad_of_Rara,Chabad of Rara,cop,,4879,QLD,-16.7892963880251,145.6810277585233,postcode_centroid,Cairns,
Chabad_of_Rara,Chabad of Rara,cop,,4558,QLD,-26.66644396612655,153.09481322882135,postcode_centroid,Sunshine Coast,
Chabad_of_Rara,Chabad of Rara,cop,,6062,WA,-31.877275127592537,115.89346923994692,postcode_centroid,Perth,
Chabad_of_Rara,Chabad of Rara,cop,,7249,TAS,-41.467103247835134,147.1589778267633,postcode_centroid,Launceston,
Chabad_of_Rara,Chabad of Rara,cop,,2300,NSW,-32.92870558510854,151.77439430902672,postcode_centroid,Newcastle,
Epping_Wollert_Nepalese_Community,Epping Wollert Nepalese Community,cop,,3757,VIC,-37.469784,145.182221,postcode_centroid,Nillumbik,
African_Australian_Multicultural_Employment_and_Youth_Services,African Australian Multicultural Employment and Youth Services,cop,,3021,VIC,-37.743361,144.796693,postcode_centroid,Brimbank,
African_Australian_Multicultural_Employment_and_Youth_Services,African Australian Multicultural Employment and Youth Services,cop,,3032,VIC,-37.774486,144.897221,postcode_centroid,Maribyrnong,
African_Australian_Multicultural_Employment_and_Youth_Services,African Australian Multicultural Employment and Youth Services,cop,,3337,VIC,-37.65724033,144.5462424,postcode_centroid,Macedon Ranges,
African_Australian_Multicultural_Employment_and_Youth_Services,African Australian Multicultural Employment and Youth Services,cop,,3029,VIC,-37.837165,144.705831,postcode_centroid,Melton,
Bosna_and_Hercegovina_Islamic_Society_-_Noble_Park,Bosna and Hercegovina Islamic Society - Noble Park,cop,,3175,VIC,-38.016114,145.208504,postcode_centroid,Casey,
Islamic_Community_Milli_Gorus_Dandenong,Islamic Community Milli Gorus Dandenong,cop,,3175,VIC,-38.016114,145.208504,postcode_centroid,Casey,
Indian_Association_of_Bendigo,Indian Association of Bendigo,cop,,3550,VIC,-36.764269,144.285267,postcode_centroid,Greater Bendigo,
Anand_Ishar,Anand Ishar,cop,,3805,VIC,-38.037026,145.304198,postcode_centroid,Casey,
Australian_Telangana_State_Association,Australian Telangana State Association,cop,,3021,VIC,-37.743361,144.796693,postcode_centroid,Brimbank,
Australian_Telangana_State_Association,Australian Telangana State Association,cop,,3220,VIC,-38.157038,144.34652,postcode_centroid,Greater Geelong,
Australian_Telangana_State_Association,Australian Telangana State Association,cop,,3015,VIC,-37.838242,144.880556,postcode_centroid,Hobsons Bay,
Australian_Telangana_State_Association,Australian Telangana State Association,cop,,3032,VIC,-37.774486,144.897221,postcode_centroid,Maribyrnong,
Australian_Telangana_State_Association,Australian Telangana State Association,cop,,3029,VIC,-37.837165,144.705831,postcode_centroid,Melton,
Future_Foundation_for_Kids,Future Foundation for Kids,cop,,3000,VIC,-37.81443733,144.9825846,postcode_centroid,Melbourne,
Multicultural_Youth_Support_Services,Multicultural Youth Support Services,cop,,3810,VIC,-38.04658,145.472514,postcode_centroid,Cardinia,
Multicultural_Youth_Support_Services,Multicultural Youth Support Services,cop,,3806,VIC,-38.025018,145.349488,postcode_centroid,Casey,
Cyprus_Turkish_Islamic_Community_of_Victoria,Cyprus Turkish Islamic Community of Victoria,cop,,3020,VIC,-37.777204,144.829945,postcode_centroid,Brimbank,
United_Muslim_Migrants_Association_of_Victoria,United Muslim Migrants Association of Victoria,cop,,3105,VIC,-37.772477,145.084806,postcode_centroid,Manningham,
Regional_Runways,Regional Runways,cop,,3220,VIC,-38.157038,144.34652,postcode_centroid,Greater Geelong,
Srilankan_Muslim_Community_of_Victoria,Srilankan Muslim Community of Victoria,cop,,3030,VIC,-37.91624,144.64209,postcode_centroid,Wyndham,
Chinese_Dance_Australia,Chinese Dance Australia,cop,,6104,WA,-31.965498,115.977633,postcode_centroid,Belmont,
Chinese_Dance_Australia,Chinese Dance Australia,cop,,6150,WA,-32.061682,115.833608,postcode_centroid,Melville,
Chinese_Dance_Australia,Chinese Dance Australia,cop,,6000,WA,-31.948762,115.859912,postcode_centroid,Vincent,
Nepali_Association_of_Western_Australia_(NAWA),Nepali Association of Western Australia (NAWA),cop,,6107,WA,-32.017663,115.967142,postcode_centroid,Kalamunda,
Nepali_Association_of_Western_Australia_(NAWA),Nepali Association of Western Australia (NAWA),cop,,6164,WA,-32.131993,115.854584,postcode_centroid,Cockburn,
Nepali_Association_of_Western_Australia_(NAWA),Nepali Association of Western Australia (NAWA),cop,,6110,WA,-32.078535,116.008603,postcode_centroid,Gosnells,
Nepali_Association_of_Western_Australia_(NAWA),Nepali Association of Western Australia (NAWA),cop,,6000,WA,-31.948762,115.859912,postcode_centroid,Vincent,
Perth_Italian_Festival_WA,Perth Italian Festival WA,cop,,6000,WA,-31.948762,115.859912,postcode_centroid,Vincent,
Gosnells_Chinese_Association,Gosnells Chinese Association,cop,,6110,WA,-32.078535,116.008603,postcode_centroid,Gosnells,
Western_Australia_Chongqing_&_Sichuan_Association_(WACSA),Western Australia Chongqing & Sichuan Association (WACSA),cop,,6000,WA,-31.948762,115.859912,postcode_centroid,Vincent,
Lebanese_Community_Western_Australia,Lebanese Community Western Australia,cop,,6112,WA,-32.158675,115.997934,postcode_centroid,Armadale,
Lebanese_Community_Western_Australia,Lebanese Community Western Australia,cop,,6053,WA,-31.920863,115.914851,postcode_centroid,Bayswater,
Lebanese_Community_Western_Australia,Lebanese Community Western Australia,cop,,6000,WA,-31.948762,115.859912,postcode_centroid,Vincent,
Lebanese_Community_Western_Australia,Lebanese Community Western Australia,cop,,6056,WA,-31.838398,116.0261,postcode_centroid,Kalamunda,
Midwest_Indian_Cultural_Society,Midwest Indian Cultural Society,cop,,6000,WA,-31.948762,115.859912,postcode_centroid,Vincent,
Australia_Buddhist_Bliss_Culture_Mission,Australia Buddhist Bliss Culture Mission,cop,,6156,WA,-32.03954,115.800233,postcode_centroid,Melville,
Estonian_Cultural_Association_of_Western_Australia,Estonian Cultural Association of Western Australia,cop,,6104,WA,-31.965498,115.977633,postcode_centroid,Belmont,
Estonian_Cultural_Association_of_Western_Australia,Estonian Cultural Association of Western Australia,cop,,6155,WA,-32.061501,115.890779,postcode_centroid,Melville,
Estonian_Cultural_Association_of_Western_Australia,Estonian Cultural Association of Western Australia,cop,,6076,WA,-32.108961,116.208263,postcode_centroid,Mundaring,
Perth_African_Nations_Sports_Association_(PANSA),Perth African Nations Sports Association (PANSA),cop,,6054,WA,-31.901801,115.942572,postcode_centroid,Swan,
Perth_African_Nations_Sports_Association_(PANSA),Perth African Nations Sports Association (PANSA),cop,,6104,WA,-31.965498,115.977633,postcode_centroid,Belmont,
Perth_African_Nations_Sports_Association_(PANSA),Perth African Nations Sports Association (PANSA),cop,,6151,WA,-31.982199,115.869482,postcode_centroid,Victoria Park,
Gortankaku_Community_Association_of_WA,Gortankaku Community Association of WA,cop,,6065,WA,-31.69444,115.845329,postcode_centroid,Wanneroo,
Federation_of_Indian_Associations_of_WA,Federation of Indian Associations of WA,cop,,6112,WA,-32.158675,115.997934,postcode_centroid,Armadale,
Federation_of_Indian_Associations_of_WA,Federation of Indian Associations of WA,cop,,6155,WA,-32.061501,115.890779,postcode_centroid,Melville,
Federation_of_Indian_Associations_of_WA,Federation of Indian Associations of WA,cop,,6110,WA,-32.078535,116.008603,postcode_centroid,Gosnells,
Western_Australia_Kannada_Sangha,Western Australia Kannada Sangha,cop,,6104,WA,-31.965498,115.977633,postcode_centroid,Belmont,
Western_Australia_Kannada_Sangha,Western Australia Kannada Sangha,cop,,6155,WA,-32.061501,115.890779,postcode_centroid,Melville,
Cockburn_Chinese_Community_Association,Cockburn Chinese Community Association,cop,,6164,WA,-32.131993,115.854584,postcode_centroid,Cockburn,
Bunbury_Multicultural_Group,Bunbury Multicultural Group,cop,,6230,WA,-33.341076,115.649205,postcode_centroid,Dardanup,
Organisation_of_African_Communities_in_Western_Australia,Organisation of African Communities in Western Australia,cop,,6112,WA,-32.158675,115.997934,postcode_centroid,Armadale,
Organisation_of_African_Communities_in_Western_Australia,Organisation of African Communities in Western Australia,cop,,6155,WA,-32.061501,115.890779,postcode_centroid,Melville,
Organisation_of_African_Communities_in_Western_Australia,Organisation of African Communities in Western Australia,cop,,6167,WA,-32.223657,115.835308,postcode_centroid,Serpentine-Jarrahdale,
Organisation_of_African_Communities_in_Western_Australia,Organisation of African Communities in Western Australia,cop,,6000,WA,-31.948762,115.859912,postcode_centroid,Vincent,
Organisation_of_African_Communities_in_Western_Australia,Organisation of African Communities in Western Australia,cop,,6021,WA,-31.871671,115.811933,postcode_centroid,Stirling,
Organisation_of_African_Communities_in_Western_Australia,Organisation of African Communities in Western Australia,cop,,6056,WA,-31.838398,116.0261,postcode_centroid,Kalamunda,
Organisation_of_African_Communities_in_Western_Australia,Organisation of African Communities in Western Australia,cop,,6065,WA,-31.69444,115.845329,postcode_centroid,Wanneroo,
Rajasthani_Kutumb_-_Australia,Rajasthani Kutumb - Australia,cop,,6155,WA,-32.061501,115.890779,postcode_centroid,Melville,
Rajasthani_Kutumb_-_Australia,Rajasthani Kutumb - Australia,cop,,6110,WA,-32.078535,116.008603,postcode_centroid,Gosnells,
Elizabeth_Park_School,Elizabeth Park School,hub,,5113,SA,-34.712542,138.685171,postcode_centroid,Playford,
Elizabeth_Vale_Primary_School,Elizabeth Vale Primary School,hub,,5112,SA,-34.746911,138.66959,postcode_centroid,Playford,
Playford_College,Playford College,hub,,5112,SA,-34.710117,138.67335,postcode_centroid,Playford,
St_Mary_Magdalene's_School,St Mary Magdalene's School,hub,,5112,SA,-34.733933,138.666503,postcode_centroid,Playford,
St_Brigid's_School,St Brigid's School,hub,,5084,SA,-34.860871,138.587608,postcode_centroid,Port Adelaide Enfield,
Karrendi_Primary_School,Karrendi Primary School,hub,,5107,SA,-34.790546,138.618712,postcode_centroid,Salisbury,
Para_Vista_Primary_School,Para Vista Primary School,hub,,5093,SA,-34.830226,138.663594,postcode_centroid,Salisbury,
Paralowe_R-12_School,Paralowe R-12 School,hub,,5108,SA,-34.758192,138.613433,postcode_centroid,Salisbury,
Salisbury_Primary_School,Salisbury Primary School,hub,,5108,SA,-34.767988,138.646489,postcode_centroid,Salisbury,
St_Augustine's_Parish_School,St Augustine's Parish School,hub,,5108,SA,-34.763709,138.650457,postcode_centroid,Salisbury,
Bert_Oldfield_Public_School,Bert Oldfield Public School,hub,,2146,NSW,-33.778669,150.927942,postcode_centroid,Parramatta,
Kings_Langley_School,Kings Langley School,hub,,2147,NSW,-33.745112,150.924416,postcode_centroid,Blacktown,
Banksia_Road_Public_School,Banksia Road Public School,hub,,2190,NSW,-33.906791,151.05014,postcode_centroid,Canterbury-Bankstown,
Bankstown_Public_School,Bankstown Public School,hub,,2200,NSW,-33.920955,151.034459,postcode_centroid,Canterbury-Bankstown,
Bass_Hill_Public_School,Bass Hill Public School,hub,,2322,NSW,-33.905854,151.005769,postcode_centroid,Canterbury-Bankstown,
Chester_Hill_North_Public_School,Chester Hill North Public School,hub,,2162,NSW,-33.873102,150.999571,postcode_centroid,Canterbury-Bankstown,
Chester_Hill_Public_School_Hub,Chester Hill Public School Hub,hub,,2162,NSW,-33.886416,151.000927,postcode_centroid,Canterbury-Bankstown,
Villawood_East_Public_School,Villawood East Public School,hub,,2163,NSW,-33.889877,150.985196,postcode_centroid,Canterbury-Bankstown,
Narranga_Public_School,Narranga Public School,hub,,2450,NSW,-30.291928,153.103363,postcode_centroid,Coffs Harbour,
Tyalla_Public_School,Tyalla Public School,hub,,2450,NSW,-30.283196,153.113153,postcode_centroid,Coffs Harbour,
William_Bayldon_Public_School,William Bayldon Public School,hub,,2452,NSW,-30.363957,153.078867,postcode_centroid,Coffs Harbour,
Granville_Public_School,Granville Public School,hub,,1830,NSW,-33.834871,151.005397,postcode_centroid,Fairfield,
Hilltop_Road_Public_School,Hilltop Road Public School,hub,,2160,NSW,-33.826262,150.972832,postcode_centroid,Cumberland,
Westemead_Public_School,Westemead Public School,hub,,2145,NSW,-33.811605,150.986259,postcode_centroid,Parramatta,
Fairfiled_West_Public_School,Fairfiled West Public School,hub,,2165,NSW,-33.865169,150.92612,postcode_centroid,Fairfield,
Prairievale_Public_School,Prairievale Public School,hub,,2176,NSW,-33.861094,150.89079,postcode_centroid,Fairfield,
Smithfield_Public_School,Smithfield Public School,hub,,2164,NSW,-33.852688,150.93509,postcode_centroid,Fairfield,
Austral_Public_School,Austral Public School,hub,,2179,NSW,-33.933867,150.811944,postcode_centroid,Liverpool,
Heckenberg_Public_School,Heckenberg Public School,hub,,2168,NSW,-33.908722,150.890539,postcode_centroid,Liverpool,
Hoxton_Park_Public_School,Hoxton Park Public School,hub,,2171,NSW,-33.932243,150.849268,postcode_centroid,Liverpool,
Parramatta_West_Public_School,Parramatta West Public School,hub,,2150,NSW,-33.825107,150.992293,postcode_centroid,Parramatta,
Rydelmere_Public_School,Rydelmere Public School,hub,,2116,NSW,-33.814564,151.04469,postcode_centroid,Parramatta,
Runcorn_State_School,Runcorn State School,hub,,2502,NSW,-34.50089,150.881481,postcode_centroid,Wollongong,
Warrawong_Public_School,Warrawong Public School,hub,,2502,NSW,-34.481627,150.877552,postcode_centroid,Wollongong,
Wollongong_Public_School,Wollongong Public School,hub,,2500,NSW,-34.42286,150.89671,postcode_centroid,Wollongong,
Acacia_Ridge_State_School,Acacia Ridge State School,hub,,4110,QLD,-27.612178,153.009526,postcode_centroid,Brisbane,
Inala_State_School,Inala State School,hub,,4077,QLD,-27.587085,152.976019,postcode_centroid,Brisbane,
Nundah_State_School,Nundah State School,hub,,4012,QLD,-27.40291,153.058341,postcode_centroid,Brisbane,
St_Brendan's_Primary_School_Moorooka,St Brendan's Primary School Moorooka,hub,,4105,QLD,-27.537585,153.019065,postcode_centroid,Brisbane,
Fernbrooke_State_School,Fernbrooke State School,hub,,4301,QLD,-27.662938,152.844072,postcode_centroid,Ipswich,
Kruger_State_School,Kruger State School,hub,,4300,QLD,-27.62881,152.876589,postcode_centroid,Ipswich,
Riverview_State_School,Riverview State School,hub,,4303,QLD,-27.604659,152.846631,postcode_centroid,Ipswich,
Springfield_Lakes_State_School,Springfield Lakes State School,hub,,4300,QLD,-27.682273,152.884999,postcode_centroid,Ipswich,
Staines_Memorial_College,Staines Memorial College,hub,,4301,QLD,-27.669017,152.849445,postcode_centroid,Ipswich,
Marsden_State_School,Marsden State School,hub,,4114,QLD,-27.685736,153.105061,postcode_centroid,Logan,
St_Francis_College,St Francis College,hub,,4132,QLD,-27.691704,153.080443,postcode_centroid,Logan,
St_Paul's_Catholic_Primary_School,St Paul's Catholic Primary School,hub,,4114,QLD,-27.634955,153.109767,postcode_centroid,Logan,
Woodridge_North_State_School,Woodridge North State School,hub,,4114,QLD,-27.62653,153.106415,postcode_centroid,Logan,
Woodridge_State_School,Woodridge State School,hub,,4114,QLD,-27.641647,153.105186,postcode_centroid,Logan,
Lakes_Creek_State_School,Lakes Creek State School,hub,,4701,QLD,-23.376086,150.560023,postcode_centroid,Rockhampton,
Mount_Archer_State_School,Mount Archer State School,hub,,4701,QLD,-23.359021,150.546409,postcode_centroid,Rockhampton,
Waraburra_State_School,Waraburra State School,hub,,4702,QLD,-23.449043,150.45093,postcode_centroid,Rockhampton,
Darling_heights_State_School,Darling heights State School,hub,,4350,QLD,-27.590732,151.926157,postcode_centroid,Toowoomba,
Harlaxton_State_School,Harlaxton State School,hub,,4350,QLD,-27.540063,151.955948,postcode_centroid,Toowoomba,
Newtown_State_School,Newtown State School,hub,,4350,QLD,-27.559003,151.934708,postcode_centroid,Toowoomba,
Aitkenvale_State_School,Aitkenvale State School,hub,,4814,QLD,-19.295048,146.7628,postcode_centroid,Townsville,
Cranbook_State_School,Cranbook State School,hub,,4814,QLD,-19.307623,146.754827,postcode_centroid,Townsville,
Kelso_State_School,Kelso State School,hub,,4815,QLD,-19.388851,146.727267,postcode_centroid,Townsville,
Deer_Park_North_Primary_School,Deer Park North Primary School,hub,,3023,VIC,-37.756089,144.77407,postcode_centroid,Brimbank,
St_Albans_East_primary_School,St Albans East primary School,hub,,3021,VIC,-37.742956,144.811323,postcode_centroid,Brimbank,
St_Albans_Heights_Primary_School,St Albans Heights Primary School,hub,,3021,VIC,-37.748553,144.809915,postcode_centroid,Brimbank,
St_Albans_Primary_school,St Albans Primary school,hub,,3021,VIC,-37.736388,144.795482,postcode_centroid,Brimbank,
Stevensville_Primary_school,Stevensville Primary school,hub,,3021,VIC,-37.736441,144.780685,postcode_centroid,Brimbank,
Barton_Primary_School,Barton Primary School,hub,,3977,VIC,-38.115005,145.239713,postcode_centroid,Casey,
Cranbourne_Primary_School,Cranbourne Primary School,hub,,3977,VIC,-38.111119,145.287073,postcode_centroid,Casey,
Fleetwood_Primary_School,Fleetwood Primary School,hub,,3805,VIC,-38.039152,145.317219,postcode_centroid,Casey,
Fountain_Gate_Primary_School,Fountain Gate Primary School,hub,,3805,VIC,-38.009579,145.294867,postcode_centroid,Casey,
Hampton_Park_Primary_School,Hampton Park Primary School,hub,,3976,VIC,-38.030416,145.252925,postcode_centroid,Casey,
Dandenong_Primary_School,Dandenong Primary School,hub,,3175,VIC,-37.987939,145.21954,postcode_centroid,Greater Dandenong,
Dandenong_South_Primary_School,Dandenong South Primary School,hub,,3175,VIC,-37.998725,145.210035,postcode_centroid,Greater Dandenong,
Dandenong_West_Primary_School,Dandenong West Primary School,hub,,3175,VIC,-37.980741,145.200359,postcode_centroid,Greater Dandenong,
Springvale_Rise_Primary_School,Springvale Rise Primary School,hub,,3171,VIC,-37.940088,145.158342,postcode_centroid,Greater Dandenong,
St_Anthony's_School_Noble_Park,St Anthony's School Noble Park,hub,,3174,VIC,-37.971917,145.173253,postcode_centroid,Greater Dandenong,
Bell_Park_North_Primary_School,Bell Park North Primary School,hub,,3215,VIC,-38.10615,144.335399,postcode_centroid,Greater Geelong,
Northern_bay_College_Family_Cente_(Goldsworthy),Northern bay College Family Cente (Goldsworthy),hub,,3214,VIC,-38.078246,144.355565,postcode_centroid,Greater Geelong,
St_Thomas_Aquinas_Primary_School,St Thomas Aquinas Primary School,hub,,3214,VIC,-38.089943,144.359334,postcode_centroid,Greater Geelong,
Mooroopna_Park_Primary_School,Mooroopna Park Primary School,hub,,3629,VIC,-36.379253,145.346639,postcode_centroid,Greater Shepparton,
St_Georges_Road_Primary_School,St Georges Road Primary School,hub,,3630,VIC,-36.39006,145.40657,postcode_centroid,Greater Shepparton,
Wilmot_Road_Primary_School,Wilmot Road Primary School,hub,,3630,VIC,-36.398387,145.406156,postcode_centroid,Greater Shepparton,
Bethal_Primary_School,Bethal Primary School,hub,,3048,VIC,-37.658698,144.917895,postcode_centroid,Hume,
Broadmeadows_Valley_Primary,Broadmeadows Valley Primary,hub,,3047,VIC,-37.68013,144.913429,postcode_centroid,Hume,
Campbellfield_Heights_Primary_School,Campbellfield Heights Primary School,hub,,3061,VIC,-37.674082,144.964016,postcode_centroid,Hume,
Coolaroo_South_Primary_School,Coolaroo South Primary School,hub,,3048,VIC,-37.662071,144.930372,postcode_centroid,Hume,
Craigieburn_South_Primary_School,Craigieburn South Primary School,hub,,3064,VIC,-37.608415,144.936086,postcode_centroid,Hume,
Dallas_Brooks_Community_Primary_School,Dallas Brooks Community Primary School,hub,,3047,VIC,-37.6704,144.94181,postcode_centroid,Hume,
Good_Samarotan_Catholic_Primary_School,Good Samarotan Catholic Primary School,hub,,3064,VIC,-37.62311,144.932971,postcode_centroid,Hume,
Holy_Child_Primary_School,Holy Child Primary School,hub,,3047,VIC,-37.666202,144.932649,postcode_centroid,Hume,
Meadow_Heights_Primary_School,Meadow Heights Primary School,hub,,3048,VIC,-37.650078,144.923014,postcode_centroid,Hume,
Meadows_Primary_School,Meadows Primary School,hub,,3047,VIC,-37.68739167,144.9327316,postcode_centroid,Hume,
Mount_Ridley_College,Mount Ridley College,hub,,3064,VIC,-37.57913961,144.9218401,postcode_centroid,Hume,
Roxburgh_Park_Primary_School,Roxburgh Park Primary School,hub,,3064,VIC,-37.63408686,144.9314577,postcode_centroid,Hume,
Roxburgh_Rise_Primary_School,Roxburgh Rise Primary School,hub,,3064,VIC,-37.61668858,144.9230813,postcode_centroid,Hume,
St_Dominic's_Primary_School,St Dominic's Primary School,hub,,3047,VIC,-37.68155837,144.9226749,postcode_centroid,Hume,
Sunbury_Heights_Primary_School,Sunbury Heights Primary School,hub,,3429,VIC,-37.58123473,144.7061064,postcode_centroid,Hume,
Davis_Creek_Primary_School,Davis Creek Primary School,hub,,3029,VIC,-37.855855,144.660202,postcode_centroid,Wyndham,
Doherty's_Creek_P-9_College,Doherty's Creek P-9 College,hub,,3029,VIC,-37.843361,144.735715,postcode_centroid,Wyndham,
Point_Cook_P-9_College,Point Cook P-9 College,hub,,3030,VIC,-37.894608,144.724681,postcode_centroid,Wyndham,
Truganina_South_Primary_School,Truganina South Primary School,hub,,3029,VIC,-37.863386,144.726109,postcode_centroid,Wyndham,
Wydham_Park_Primary_School,Wydham Park Primary School,hub,,3030,VIC,-37.884686,144.677854,postcode_centroid,Wyndham,
Adamstown_Rosebuds_Football_Club,Adamstown Rosebuds Football Club,club,,2289,NSW,-32.933493,151.72976,postcode_centroid,Newcastle,
Altona_Gators_Basketball_Association,Altona Gators Basketball Association,club,,3018,VIC,-37.880023,144.796267,postcode_centroid,Hobsons Bay,
Aspley_Devils_Netball,Aspley Devils Netball,club,,4034,QLD,-27.35498,153.024271,postcode_centroid,Brisbane,
Australian_Academy_of_Martial_Arts,Australian Academy of Martial Arts,club,,4114,QLD,-27.555155,153.07662,postcode_centroid,Brisbane,
Beats_and_Bounce,Beats and Bounce,club,,3175,VIC,-36.34681,146.690562,postcode_centroid,Indigo,
Beenleigh_AFC,Beenleigh AFC,club,,4207,QLD,-27.715045,153.203488,postcode_centroid,Logan,
Brimbank_Aquatic_Centre,Brimbank Aquatic Centre,club,,3020,VIC,-37.728221,144.804925,postcode_centroid,Brimbank,
Broadmeadows_(Hume_City_Council_Civic_Centre),Broadmeadows (Hume City Council Civic Centre),club,,3047,VIC,-37.681105,144.930247,postcode_centroid,Hume,
Broadmeadows_Basketball_Association,Broadmeadows Basketball Association,club,,3047,VIC,-37.681172,144.917077,postcode_centroid,Hume,
Calamvale_Leopards_AFL,Calamvale Leopards AFL,club,,4116,QLD,-27.62765,153.04554,postcode_centroid,Brisbane,
Cardinia_Tigers_Netball_Club,Cardinia Tigers Netball Club,club,,3977,VIC,-38.078462,145.440611,postcode_centroid,Cardinia,
Carlton_Cricket_Club,Carlton Cricket Club,club,,3053,VIC,-37.785272,144.959853,postcode_centroid,Melbourne,
Charlestown_Junior_Cricket_Club,Charlestown Junior Cricket Club,club,,2290,NSW,-32.973083,151.707441,postcode_centroid,Lake Macquarie,
Collingwood_Park_Power_AFC,Collingwood Park Power AFC,club,,4301,QLD,-27.648114,152.864517,postcode_centroid,Ipswich,
Craigieburn_Hockey_Club,Craigieburn Hockey Club,club,,3064,VIC,-37.571117,144.907098,postcode_centroid,Hume,
Dallas_Football_Club,Dallas Football Club,club,,3047,VIC,-37.668928,144.941632,postcode_centroid,Hume,
Dandenong_Saints_Basketball,Dandenong Saints Basketball,club,,3175,VIC,-37.963531,145.225078,postcode_centroid,Greater Dandenong,
Dandenong_West_Cricket_Club,Dandenong West Cricket Club,club,,3175,VIC,-37.963531,145.225078,postcode_centroid,Greater Dandenong,
Downey_Park_Netball,Downey Park Netball,club,,4006,QLD,-27.44194,153.026108,postcode_centroid,Brisbane,
Easts_Tigers_Rugby_Union,Easts Tigers Rugby Union,club,,4171,QLD,-27.483867,153.060962,postcode_centroid,Brisbane,
Fitzroy_Lions_Soccer_Club,Fitzroy Lions Soccer Club,club,,3065,VIC,-37.786248,144.998346,postcode_centroid,Yarra,
Frankston_and_District_Basketball_Association,Frankston and District Basketball Association,club,,3199,VIC,-38.151925,145.146524,postcode_centroid,Frankston,
Frankston_Blues,Frankston Blues,club,,3199,VIC,-38.120162,145.134681,postcode_centroid,Frankston,
Gold_Coast_Basketball,Gold Coast Basketball,club,,4212,QLD,-28.002359,153.363068,postcode_centroid,Gold Coast,
Greenbank_Giants,Greenbank Giants,club,,4124,QLD,-27.740098,152.99738,postcode_centroid,Logan,
Griffith_Athletics_Club,Griffith Athletics Club,club,,2680,ACT,-34.284495,146.029362,postcode_centroid,Griffith,
Hume_Bombers_AFL_Club,Hume Bombers AFL Club,club,,3047,VIC,-37.532982,144.962749,postcode_centroid,Hume,
Hume_City_FC,Hume City FC,club,,3047,VIC,-37.663419,144.915296,postcode_centroid,Hume,
Hume_Cricket_Club,Hume Cricket Club,club,,3047,VIC,-37.620395,144.920884,postcode_centroid,Hume,
Hunter_Valley_Volleyball,Hunter Valley Volleyball,club,,2292,NSW,-32.922941,151.732008,postcode_centroid,Newcastle,
Indians_Baseball_Club,Indians Baseball Club,club,,4113,QLD,-27.590156,153.071871,postcode_centroid,Brisbane,
Ipswich_Basketball,Ipswich Basketball,club,,4304,QLD,-27.611,152.800356,postcode_centroid,Ipswich,
Logan_Basketball_Association,Logan Basketball Association,club,,4128,QLD,-27.665048,153.188363,postcode_centroid,Logan,
MCQ_Sports_and_Community_Club,MCQ Sports and Community Club,club,,4108,QLD,-27.580988,153.086639,postcode_centroid,Brisbane,
Maryborough_Basketball_QLD,Maryborough Basketball QLD,club,,4650,QLD,-25.520266,152.697866,postcode_centroid,Fraser Coast,
Moorooka_AFC,Moorooka AFC,club,,4105,QLD,-27.538891,153.023634,postcode_centroid,Brisbane,
Noble_Park_Aquatic_Centre,Noble Park Aquatic Centre,club,,3174,VIC,-37.964909,145.175003,postcode_centroid,Greater Dandenong,
Noble_Park_Junior_Football_Club,Noble Park Junior Football Club,club,,3174,VIC,-37.96167,145.172787,postcode_centroid,Greater Dandenong,
North_Gold_Coast_Seahawks_Basketball,North Gold Coast Seahawks Basketball,club,,4209,QLD,-27.865799,153.319289,postcode_centroid,Gold Coast,
Northside_Wizards,Northside Wizards,club,,4034,QLD,-27.3562,153.033309,postcode_centroid,Brisbane,
Pakenham_Tennis_Club,Pakenham Tennis Club,club,,3810,VIC,-38.085964,145.486732,postcode_centroid,Cardinia,
Queensland_Rugby_League_(HQ),Queensland Rugby League (HQ),club,,4064,QLD,-27.465641,153.00809,postcode_centroid,Brisbane,
